well_id,well_name,lat,long,gse,aquifer_id,aquifer_name
5974430013,"Well #5974430013",19.61444989,-71.26498470000001,52,13,""
5874130025,"Well #5874130025",19.61477327,-71.50179882,70.5,13,""
6174120002,"Well #6174120002",19.61505165,-70.12980375,15,14,""
6174120001,"Well #6174120001",19.61620279,-70.13927091,14,14,""
5874120011,"Well #5874120011",19.61652124,-71.62630873,73,13,""
5874120012,"Well #5874120012",19.61652124,-71.62630873,73,13,""
6174110011,"Well #6174110011",19.61661371,-70.1696058,10,14,""
6174120003,"Well #6174120003",19.61845338,-70.08652640000001,8,14,""
5874120010,"Well #5874120010",19.61990811,-71.62502015,77,13,""
6074420002,"Well #6074420002",19.62262299,-70.84320322,401.5,14,""
6174430006,"Well #6174430006",19.63013494,-70.28052118,15,14,""
6174430006_D,"Well #6174430006_D",19.63013494,-70.28052118,15,14,""
5974130005,"Well #5974130005",19.631876100000003,-71.0634171,57.5,13,""
6174410002,"Well #6174410002",19.6319162,-70.44836304,44,14,""
5874130006,"Well #5874130006",19.63261702,-71.5089468,50,13,""
5874130005,"Well #5874130005",19.63515131,-71.50982490000001,45.5,13,""
5974430006,"Well #5974430006",19.63525059,-71.26490457,47.5,13,""
5974430004,"Well #5974430004",19.63553513,-71.26597617,46,13,""
5974430005,"Well #5974430005",19.63553513,-71.26597617,46,13,""
5874130008,"Well #5874130008",19.63629815,-71.52337656,42,13,""
5874130004,"Well #5874130004",19.63630717,-71.51112001,42.5,13,""
5974430007,"Well #5974430007",19.63654067,-71.26501799,47,13,""
5874130003,"Well #5874130003",19.63676948,-71.51099377,43.5,13,""
5874130002,"Well #5874130002",19.6372173,-71.51125807,44,13,""
5874130007,"Well #5874130007",19.63776039,-71.51310600000002,42,13,""
5974430010,"Well #5974430010",19.63825683,-71.26858809999997,45,13,""
5974430012,"Well #5974430012",19.63847895,-71.26170886,45,13,""
5974430008,"Well #5974430008",19.63864149,-71.26171114,45.5,13,""
5974430009,"Well #5974430009",19.63904504,-71.26695961,46,13,""
5874130014,"Well #5874130014",19.63968008,-71.53652501,53,13,""
5874130009,"Well #5874130009",19.63998403,-71.53033464,44,13,""
5874130010,"Well #5874130010",19.63998403,-71.53033464,44,13,""
5974130025,"Well #5974130025",19.64000936,-71.03532094,79.5,13,""
5874130011,"Well #5874130011",19.64043569,-71.53224793,45.5,13,""
5874130013,"Well #5874130013",19.64092979,-71.53435251,48,13,""
5874130012,"Well #5874130012",19.64108767,-71.53340189,47.5,13,""
5974130008,"Well #5974130008",19.64192922,-71.06105732,66.5,13,""
5974420002,"Well #5974420002",19.64277758,-71.34977222,43,13,""
5074130018,"Well #5074130018",19.64278076,-71.04422223,72.5,13,""
5974130019,"Well #5974130019",19.64290727,-71.043423,72.5,13,""
5974130020,"Well #5974130020",19.64290727,-71.043423,72.5,13,""
5974120031,"Well #5974120031",19.64302086,-71.10791895,51,13,""
5974420003,"Well #5974420003",19.6439889,-71.34484261,39.5,13,""
5874130015,"Well #5874130015",19.64407737,-71.53783318,48,13,""
5974130011,"Well #5974130011",19.64445191,-71.0655513,65,13,""
5974130014,"Well #5974130014",19.644453,-71.05599854,74,13,""
5974430011,"Well #5974430011",19.64446772,-71.26379465,45,13,""
5974130016,"Well #5974130016",19.64472744,-71.05015783,74.5,13,""
5974130017,"Well #5974130017",19.64474301,-71.05037731,74.5,13,""
5974130013,"Well #5974130013",19.64493058,-71.05530865,75.5,13,""
5974130023,"Well #5974130023",19.64496784,-71.06467127,68,13,""
5874130001,"Well #5874130001",19.64500526,-71.50774778,38.5,13,""
5974120069,"Well #5974120069",19.64504615,-71.09925081,62,13,""
5974130012,"Well #5974130012",19.64521588,-71.05563644,76,13,""
5974120065,"Well #5974120065",19.64525275,-71.09934883,63,13,""
59741321,"Well #59741321",19.64550324,-71.06366754,72,13,""
5974130009,"Well #5974130009",19.64554219,-71.06184709,73,13,""
5974120064,"Well #5974120064",19.64556639,-71.09956265,64,13,""
5974130010,"Well #5974130010",19.64560534,-71.06106612,73,13,""
5974120058,"Well #5974120058",19.64573041,-71.10021307,62.5,13,""
5974120055,"Well #5974120055",19.64583622,-71.10120594,62,13,""
5974120063,"Well #5974120063",19.64584167,-71.09996664,63,13,""
5974120062,"Well #5974120062",19.64584189,-71.09994758,63,13,""
5974120059,"Well #5974120059",19.64584547,-71.10041477,63,13,""
5974120060,"Well #5974120060",19.64584547,-71.10041477,63,13,""
5974120066,"Well #5974120066",19.64599865,-71.09967314,63.5,13,""
5974120056,"Well #5974120056",19.64603825,-71.10092256,63.5,13,""
5974120061,"Well #5974120061",19.64604749,-71.10013139,63.5,13,""
5974120067,"Well #5974120067",19.6462825,-71.09934316,64,13,""
5974120053,"Well #5974120053",19.64634084,-71.10130785,63,13,""
5974130022,"Well #5974130022",19.64639049,-71.06348821,73.5,13,""
5974120052,"Well #5974120052",19.64641732,-71.10094657,65,13,""
5974120068,"Well #5974120068",19.64646904,-71.09961253,66.5,13,""
5974120057,"Well #5974120057",19.64648243,-71.10078534,65,13,""
5974120054,"Well #5974120054",19.64652023,-71.10064283,65,13,""
5974130024,"Well #5974130024",19.6467528,-71.06811675,74,13,""
5974120071,"Well #5974120071",19.64677207,-71.09918746,67,13,""
5974120051,"Well #5974120051",19.64678269,-71.1013708,64.5,13,""
5974120072,"Well #5974120072",19.64680096,-71.09980752,66,13,""
5974130006,"Well #5974130006",19.64694509,-71.06159806,77,13,""
5974130007,"Well #5974130007",19.64694509,-71.06159806,77,13,""
5974120070,"Well #5974120070",19.64714558,-71.09968807,68,13,""
5974120050,"Well #5974120050",19.64716478,-71.10113744,65.5,13,""
5974120049,"Well #5974120049",19.6472882,-71.10139645,67,13,""
5974130015,"Well #5974130015",19.64730407,-71.05311748,79,13,""
5974120046,"Well #5974120046",19.64773662,-71.10089701,66.5,13,""
5974112004,"Well #5974112004",19.6479062,-71.10107082,67,13,""
5974120048,"Well #5974120048",19.64795794,-71.10128124,67,13,""
5974120044,"Well #5974120044",19.64807757,-71.10109212,66.5,13,""
6173410011,"Well #6173410011",19.64814416,-70.49889830000002,130,14,""
5074120043,"Well #5074120043",19.64816543,-71.10130301,67.5,13,""
5974120032,"Well #5974120032",19.64821008,-71.10751958,62,13,""
5974120047,"Well #5974120047",19.64824838,-71.10116108,66.5,13,""
5074120042,"Well #5074120042",19.64826544,-71.10124711,67,13,""
5974120037,"Well #5974120037",19.64828537,-71.10571869,63.5,13,""
5974120033,"Well #5974120033",19.64832871,-71.10741626,63,13,""
6173410016,"Well #6173410016",19.64856466,-70.4819563,70,14,""
6372250002,"Well #6372250002",19.64859128,-71.09809567,71.5,13,""
5974120036,"Well #5974120036",19.64860881,-71.10586592,64.5,13,""
5974120034,"Well #5974120034",19.648826100000004,-71.10659332,65.5,13,""
5974120030,"Well #5974120030",19.64884649,-71.10716561,66,13,""
5974120041,"Well #5974120041",19.64888121,-71.10188435,69.5,13,""
5974120040,"Well #5974120040",19.64890028,-71.10411551,68.5,13,""
5974120035,"Well #5974120035",19.648921100000006,-71.10619414,64.5,13,""
5974120027,"Well #5974120027",19.64895703,-71.11160024,60,13,""
5974120038,"Well #5974120038",19.64902538,-71.10345931,67.5,13,""
5974120039,"Well #5974120039",19.64902538,-71.10345931,67.5,13,""
5974120029,"Well #5974120029",19.64917462,-71.10691248,67.5,13,""
5974120025,"Well #5974120025",19.64934101,-71.10889768,63,13,""
5974120003_D,"Well #5974120003_D",19.64940664,-71.09865923,73,13,""
5974120004_D,"Well #5974120004_D",19.64942915,-71.09827817,73.5,13,""
5974120026,"Well #5974120026",19.64951607,-71.10860442,65,13,""
5974120023,"Well #5974120023",19.64962763,-71.10602222,68.5,13,""
5974120016,"Well #5974120016",19.64966655,-71.09960646,70.5,13,""
5974120001_D,"Well #5974120001_D",19.64968278,-71.09744249,75,13,""
5974120022,"Well #5974120022",19.64969909,-71.10608989,69.5,13,""
5974120017,"Well #5974120017",19.65009111,-71.09960246,70.5,13,""
5874130017,"Well #5874130017",19.65048765,-71.55829336,45.5,13,""
5974120005,"Well #5974120005",19.65100478,-71.09870862,74.5,13,""
5974120019,"Well #5974120019",19.65107415,-71.10513538,72,13,""
5974120024,"Well #5974120024",19.65118726,-71.10781588,68.5,13,""
5874130018,"Well #5874130018",19.65123141,-71.55996364,48.5,13,""
5974120021,"Well #5974120021",19.65124805,-71.10648193,72.5,13,""
5874120001,"Well #5874120001",19.65129171,-71.59542142,41.5,13,""
5974120007,"Well #5974120007",19.65135488,-71.09889432,72,13,""
5974120018,"Well #5974120018",19.65143729,-71.10497804,72.5,13,""
5974120020,"Well #5974120020",19.65153672,-71.10574205,73,13,""
5874130016,"Well #5874130016",19.65165362,-71.55504253,35.5,13,""
5974120008,"Well #5974120008",19.65180285,-71.09843299,73.5,13,""
5974120009,"Well #5974120009",19.65180285,-71.09843299,73.5,13,""
5974120010,"Well #5974120010",19.65205916,-71.09814077,74.5,13,""
6174420043,"Well #6174420043",19.65215922,-71.33535232,38.5,13,""
5974120011,"Well #5974120011",19.65248117,-71.09835600000002,74.5,13,""
5974120013,"Well #5974120013",19.65255386,-71.09831881,74.5,13,""
5874130022,"Well #5874130022",19.65263615,-71.56340777,44,13,""
5874130023,"Well #5874130023",19.65263615,-71.56340777,44,13,""
5874130021,"Well #5874130021",19.65264568,-71.56147301,45,13,""
5974120012,"Well #5974120012",19.65270549,-71.09848286,75,13,""
5874130024,"Well #5874130024",19.65278098,-71.56464918,45.5,13,""
5974120014,"Well #5974120014",19.65280294,-71.09864621,75,13,""
6174430003,"Well #6174430003",19.65299969,-70.30613805,6.5,14,""
6174430004,"Well #6174430004",19.65316086,-70.30633963,8.5,14,""
6174430005,"Well #6174430005",19.65316086,-70.30633963,8.5,14,""
5974120015,"Well #5974120015",19.65317466,-71.0985271,75,13,""
6174430002,"Well #6174430002",19.65328513,-70.30664582,10.5,14,""
5874120005,"Well #5874120005",19.65474726,-71.62545333,27,13,""
6174420055,"Well #6174420055",19.6549195,-70.37816821,13.5,14,""
6174420054,"Well #6174420054",19.65498362,-70.37805431,13.5,14,""
5874120003,"Well #5874120003",19.6562163,-71.59581521,35,13,""
5874120004,"Well #5874120004",19.6562163,-71.59581521,35,13,""
5974120028,"Well #5974120028",19.65647813,-71.128679,62.5,13,""
5974430001,"Well #5974430001",19.65718928,-71.32003866,40.5,13,""
5974430002,"Well #5974430002",19.65718928,-71.32003866,40.5,13,""
6174420056,"Well #6174420056",19.65778527,-70.37677165,14,14,""
5874120006,"Well #5874120006",19.65778973,-71.62363469,26.5,13,""
6174410003,"Well #6174410003",19.6579338,-70.45762796,23,14,""
6174420036,"Well #6174420036",19.65875389,-70.37770503,14.5,14,""
6174420052,"Well #6174420052",19.65939222,-70.37693797,14.5,14,""
6174410001,"Well #6174410001",19.66028042,-70.42981039,13,14,""
5874120007,"Well #5874120007",19.6603056,-71.63189191,20.5,13,""
5874120002,"Well #5874120002",19.66039704,-71.59769357,29.5,13,""
5974420004,"Well #5974420004",19.66047309,-71.40073645,34,13,""
5874120008,"Well #5874120008",19.6605264,-71.63222912,19.5,13,""
5974430003,"Well #5974430003",19.66065796,-71.3038436,40.5,13,""
6174420049,"Well #6174420049",19.66103161,-70.37640833,12.5,14,""
6174420051,"Well #6174420051",19.66116465,-70.37673374,13.5,14,""
6174420050,"Well #6174420050",19.66116516,-70.37666698,13.5,14,""
6174420053,"Well #6174420053",19.66119742,-70.37717274,13.5,14,""
5874120009,"Well #5874120009",19.66136314,-71.63428256,18.5,13,""
6174420057,"Well #6174420057",19.66146614,-70.37629759,12,14,""
6174420046,"Well #6174420046",19.66163728,-70.37636581,12.5,14,""
6174420047,"Well #6174420047",19.6616826,-70.37634713,12.5,14,""
6174420048,"Well #6174420048",19.6616826,-70.37634713,12.5,14,""
617420045,"Well #617420045",19.66194416,-70.37640658,12,14,""
6174420044,"Well #6174420044",19.66206307,-70.37621685,11,14,""
6174420042,"Well #6174420042",19.66220689,-70.37631345,11,14,""
6174420040,"Well #6174420040",19.66307397,-70.37634946,12.5,14,""
6174420041,"Well #6174420041",19.66310734,-70.37671217,11.5,14,""
6174420039,"Well #6174420039",19.66314866,-70.37603536,12,14,""
6174420038,"Well #6174420038",19.6639724,-70.37583257,10.5,14,""
6174420037,"Well #6174420037",19.6639922,-70.37678649,11,14,""
6174420031,"Well #6174420031",19.66444771,-70.36325656,11,14,""
6174420032,"Well #6174420032",19.66444771,-70.36325656,11,14,""
6174420003,"Well #6174420003",19.66460188,-70.36198936,6.5,14,""
6174420007,"Well #6174420007",19.66460607,-70.36143621,6.5,14,""
6174420006,"Well #6174420006",19.66466686,-70.361761,7,14,""
6174420004,"Well #6174420004",19.66467589,-70.36176108,7,14,""
6174420033,"Well #6174420033",19.66476254,-70.36344043,10.5,14,""
6174420028,"Well #6174420028",19.66482131,-70.36284006,9.5,14,""
6174420029,"Well #6174420029",19.66482131,-70.36284006,9.5,14,""
6174420026,"Well #6174420026",19.66484624,-70.36312640000001,10,14,""
6174420008,"Well #6174420008",19.66484921,-70.36154318,6.5,14,""
6174420035,"Well #6174420035",19.66488657,-70.36376576,10,14,""
6174420009,"Well #6174420009",19.66489539,-70.36141004,6,14,""
6174420027,"Well #6174420027",19.66491172,-70.36283128,9.5,14,""
6174420030,"Well #6174420030",19.66492632,-70.36328921,10,14,""
6174420014,"Well #6174420014",19.66493247,-70.36247857,8.5,14,""
6174420019,"Well #6174420019",19.66493312,-70.36239273,8.5,14,""
6174420015,"Well #6174420015",19.66495119,-70.36239289,8.5,14,""
6174420016,"Well #6174420016",19.66495119,-70.36239289,8.5,14,""
6174420017,"Well #6174420017",19.66497685,-70.36258386,9,14,""
6174420018,"Well #6174420018",19.66497685,-70.36258386,9,14,""
6174420011,"Well #6174420011",19.66498502,-70.36150617,6.5,14,""
6174420010,"Well #6174420010",19.66498509,-70.36149664,6.5,14,""
6174420013,"Well #6174420013",19.66499094,-70.36310855,10,14,""
6174420023,"Well #6174420023",19.66501775,-70.36314692,10,14,""
6174420022,"Well #6174420022",19.665052300000006,-70.36335704,10,14,""
6174420020,"Well #6174420020",19.66511358,-70.36361508,10.5,14,""
6174420021,"Well #6174420021",19.66511358,-70.36361508,10.5,14,""
6174420002,"Well #6174420002",19.6651425,-70.36218468,9,14,""
6174420012,"Well #6174420012",19.66514814,-70.36144079,7,14,""
6175350026,"Well #6175350026",19.66516231,-70.36195594,9.5,14,""
6175350027,"Well #6175350027",19.66518305,-70.36160322,8,14,""
6174420001,"Well #6174420001",19.66519115,-70.36172728,8,14,""
6175350077,"Well #6175350077",19.66523342,-70.36330135,10,14,""
6175350066,"Well #6175350066",19.66525843,-70.36238595,8.5,14,""
6175350069,"Well #6175350069",19.6652679,-70.3623288,8.5,14,""
6175350032,"Well #6175350032",19.66527571,-70.3612988,7,14,""
6175350028,"Well #6175350028",19.66534798,-70.36129941,8.5,14,""
6175350064,"Well #6175350064",19.6654027,-70.36242532,9,14,""
6175350065,"Well #6175350065",19.6654027,-70.36242532,9,14,""
6175350067,"Well #6175350067",19.66540277,-70.37191527,9,14,""
6175350029,"Well #6175350029",19.6654298,-70.36123334,8.5,14,""
6175350030,"Well #6175350030",19.66543565,-70.36165304,9,14,""
6175350025,"Well #6175350025",19.66543992,-70.36228256,9.5,14,""
6175350031,"Well #6175350031",19.6654465,-70.36141469,8.5,14,""
6175350075,"Well #6175350075",19.66545733,-70.36356076,9.5,14,""
6175350076,"Well #6175350076",19.66545733,-70.36356076,9.5,14,""
6175350068,"Well #6175350068",19.66547461,-70.36247361,9,14,""
6175350062,"Well #6175350062",19.66550511,-70.36321781,9.5,14,""
6175350063,"Well #6175350063",19.66553525,-70.36281748,9,14,""
6175350024,"Well #6175350024",19.66554074,-70.36209266,9.5,14,""
6175350017,"Well #6175350017",19.66558685,-70.36196906,9,14,""
6175350023,"Well #6175350023",19.66558685,-70.36196906,9,14,""
6175350061,"Well #6175350061",19.66560593,-70.36302791,9.5,14,""
6175350022,"Well #6175350022",19.66561179,-70.3622554,9,14,""
6175350033,"Well #6175350033",19.66563658,-70.36136861,9,14,""
6175350074,"Well #6175350074",19.66570314,-70.36331486,9,14,""
6175350040,"Well #6175350040",19.66575728,-70.36213264,8.5,14,""
6175350021,"Well #6175350021",19.66576588,-70.36218994,8.5,14,""
6175350020,"Well #6175350020",19.66576632,-70.36213272,8.5,14,""
6175350072,"Well #6175350072",19.66577324,-70.36360158,9,14,""
6175350073,"Well #6175350073",19.66577324,-70.36360158,9,14,""
6175350060,"Well #6175350060",19.665778600000003,-70.36289584,9.5,14,""
5874130019,"Well #5874130019",19.66578712,-71.56191058,31,13,""
6175350051,"Well #6175350051",19.66581401,-70.36299151,9.5,14,""
6175350018,"Well #6175350018",19.6658305,-70.36200927,8.5,14,""
6175350036,"Well #6175350036",19.66584186,-70.38064595,9.5,14,""
6175350041,"Well #6175350041",19.66584893,-70.36196174,8.5,14,""
6175350039,"Well #6175350039",19.66585991,-70.36170431,8.5,14,""
5874130020,"Well #5874130020",19.66595802,-71.56259009,29.5,13,""
6175350035,"Well #6175350035",19.66598307,-70.36095188,9,14,""
6175350044,"Well #6175350044",19.66599059,-70.36234444,10,14,""
6175350045,"Well #6175350045",19.66603424,-70.36254509999999,10,14,""
6175350019,"Well #6175350019",19.66605527,-70.36215424,8,14,""
6175350048,"Well #6175350048",19.66606908,-70.36271708,9.5,14,""
6175350049,"Well #6175350049",19.66606908,-70.36271708,9.5,14,""
6175350055,"Well #6175350055",19.66607363,-70.36330845,8,14,""
6175350046,"Well #6175350046",19.66607883,-70.36262178,9.5,14,""
6175350042,"Well #6175350042",19.66611736,-70.36230736,9.5,14,""
6175350043,"Well #6175350043",19.66611736,-70.36230736,9.5,14,""
6175350050,"Well #6175350050",19.66613225,-70.36272715,9.5,14,""
6175350053,"Well #6175350053",19.66617467,-70.36308994,8.5,14,""
6175350047,"Well #6175350047",19.66617886,-70.36253679,9.5,14,""
6175350054,"Well #6175350054",19.6661837,-70.36309002,8.5,14,""
6175350037,"Well #6175350037",19.66618689,-70.36147817,8,14,""
6175350070,"Well #6175350070",19.66623263,-70.36378668,8.5,14,""
6175350078,"Well #6175350078",19.66626756,-70.36632401,11,14,""
6175350079,"Well #6175350079",19.66626756,-70.36632401,11,14,""
6175350071,"Well #6175350071",19.66627519,-70.3641304,9,14,""
6175350034,"Well #6175350034",19.66629863,-70.36104038,8,14,""
6175350056,"Well #6175350056",19.66630801,-70.3633772,7.5,14,""
6175350052,"Well #6175350052",19.66634913,-70.3591428,3,14,""
6175350057,"Well #6175350057",19.66636937,-70.3636257,7.5,14,""
6175350058,"Well #6175350058",19.66641375,-70.36373099,7.5,14,""
6175350080,"Well #6175350080",19.66647579,-70.36626854,10.5,14,""
6175350081,"Well #6175350081",19.66667331,-70.36643236,12,14,""
6175350038,"Well #6175350038",19.66671884,-70.36162573,7,14,""
6175350082,"Well #6175350082",19.66707616,-70.3669222,13.5,14,""
6175350083,"Well #6175350083",19.6671324,-70.36665562,12,14,""
6175350084,"Well #6175350084",19.66765255,-70.36716553,12,14,""
6175350085,"Well #6175350085",19.66808671,-70.36710244,12,14,""
6175350087,"Well #6175350087",19.66814981,-70.36712206,11,14,""
6175350086,"Well #6175350086",19.66817858,-70.36690293,11.5,14,""
6175350088,"Well #6175350088",19.66834048,-70.36699968,10.5,14,""
5875260001,"Well #5875260001",19.66853613,-71.50077345,32,13,""
5975116000,"Well #5975116000",19.6696568,-71.05809339,150,14,""
6175350089,"Well #6175350089",19.67281806,-70.37105318,7.5,14,""
6175350059,"Well #6175350059",19.67482938,-70.36320127,8,14,""
6274410001,"Well #6274410001",19.67557421,-69.99346557,51.5,14,""
6274410002,"Well #6274410002",19.67594099,-69.96933343,23,14,""
6175350012,"Well #6175350012",19.6761122,-70.37152950000002,10.5,14,""
6175350004,"Well #6175350004",19.67670679,-70.37293669,11,14,""
5975340020,"Well #5975340020",19.6770885,-71.42636311,32.5,13,""
6175350005,"Well #6175350005",19.67713105,-70.372988,12.5,14,""
6175350011,"Well #6175350011",19.67783865,-70.37261249,9.5,14,""
6175350008,"Well #6175350008",19.67875513,-70.37209568,11.5,14,""
6175350009,"Well #6175350009",19.67885057,-70.37261157,10,14,""
6175350010,"Well #6175350010",19.67961595,-70.37176917,10,14,""
6175350014,"Well #6175350014",19.6799967,-70.37160072,10,14,""
6175350013,"Well #6175350013",19.68008588,-70.37175409,10,14,""
6175350015,"Well #6175350015",19.68035662,-70.37179455,10.5,14,""
6175350016,"Well #6175350016",19.68085628,-70.37143634,11,14,""
5975260002,"Well #5975260002",19.68186708,-71.05429195,218.5,14,""
5975360001,"Well #5975360001",19.68197254,-71.27404696,56.5,13,""
5975360002,"Well #5975360002",19.68227886,-71.27624431,54,13,""
6075360001,"Well #6075360001",19.68575173,-70.84023375,235,14,""
5975260003_D,"Well #5975260003_D",19.68893582,-71.03797949,263.5,14,""
5975260003,"Well #5975260003",19.69095988,-71.04267803,261.5,14,""
6175350003,"Well #6175350003",19.69105555,-70.37985085,9,14,""
6175350002,"Well #6175350002",19.69308542,-70.38024028,6.5,14,""
5975340019,"Well #5975340019",19.69711642,-71.44646901,26.5,13,""
6075250001,"Well #6075250001",19.69759075,-70.62248641,32.5,14,""
5975340018,"Well #5975340018",19.69790741,-71.47765993,23,13,""
6075250014,"Well #6075250014",19.69828646,-70.62347591,30,14,""
5875240001,"Well #5875240001",19.70016271,-71.75274325,11.5,13,""
5975340012,"Well #5975340012",19.70093146,-71.46529199,27.5,13,""
5975340013,"Well #5975340013",19.70093146,-71.46529199,27.5,13,""
5875260021,"Well #5875260021",19.7011447,-71.50011673,25.5,13,""
5975340014,"Well #5975340014",19.70165652,-71.46378703,29,13,""
5975340015,"Well #5975340015",19.70178723,-71.45425395,23,13,""
5875260027,"Well #5875260027",19.70286805,-71.5002198,25.5,13,""
5875260026,"Well #5875260026",19.70341253,-71.5006764,25.5,13,""
5875260022,"Well #5875260022",19.70359902,-71.50866004,16.5,13,""
5975340016,"Well #5975340016",19.70373494,-71.46039574,28,13,""
5975340017,"Well #5975340017",19.70373494,-71.46039574,28,13,""
5875260023,"Well #5875260023",19.70396892,-71.50868488,18,13,""
5875260024,"Well #5875260024",19.70427508,-71.50874686,18.5,13,""
5875260025,"Well #5875260025",19.70477517,-71.4994485,22,13,""
6175350090,"Well #6175350090",19.70515317,-70.38414067,7.5,14,""
5875260020,"Well #5875260020",19.70576981,-71.50259146,21,13,""
5975340028,"Well #5975340028",19.7065049,-71.49844559,19,13,""
5975340029,"Well #5975340029",19.70674947,-71.49839218,20,13,""
6075360004,"Well #6075360004",19.70757976,-70.83284305,208.5,14,""
6075250012,"Well #6075250012",19.71090537,-70.61868087,21.5,14,""
6075250013,"Well #6075250013",19.71181645,-70.61682983,18,14,""
6075250004,"Well #6075250004",19.71325102,-70.61503172,17,14,""
6075250008,"Well #6075250008",19.71361588,-70.61464426,18,14,""
6075250002,"Well #6075250002",19.71447344,-70.61471965,17.5,14,""
6075250007,"Well #6075250007",19.71459629,-70.61411988,16,14,""
6075250003,"Well #6075250003",19.71490979,-70.61441876,15.5,14,""
5975340009,"Well #5975340009",19.71685619,-71.49566945,23,13,""
5975340010,"Well #5975340010",19.71685619,-71.49566945,23,13,""
6075250005,"Well #6075250005",19.71690632,-70.61040344,19,14,""
5975340022,"Well #5975340022",19.71710396,-71.48954177,20,13,""
6075250006,"Well #6075250006",19.71782599,-70.61261637,22.5,14,""
6075250010,"Well #6075250010",19.71795373,-70.60945994,15,14,""
6075250009,"Well #6075250009",19.71799731,-70.61064332,16.5,14,""
5975340011,"Well #5975340011",19.71803704,-71.49646972,22,13,""
6075250011,"Well #6075250011",19.71966549,-70.60898099,13.5,14,""
5975340005,"Well #5975340005",19.72020197,-71.49793375,20.5,13,""
6075350011,"Well #6075350011",19.72102159,-70.91322,170.5,14,""
5975340008,"Well #5975340008",19.72122589,-71.4983311,20.5,13,""
6075350010,"Well #6075350010",19.72149923,-70.91417004,166.5,14,""
5975340007,"Well #5975340007",19.72189905,-71.49538539,20,13,""
5975340006,"Well #5975340006",19.723133800000006,-71.49750252,20.5,13,""
5975340004,"Well #5975340004",19.72321744,-71.49798062,21.5,13,""
5975340002,"Well #5975340002",19.72356184,-71.49789062,21.5,13,""
5975340003,"Well #5975340003",19.72356184,-71.49789062,21.5,13,""
5975340025,"Well #5975340025",19.72576491,-71.4966184,20,13,""
5975340026,"Well #5975340026",19.72614583,-71.49585188,21.5,13,""
6075340003,"Well #6075340003",19.72644001,-70.92600027,143.5,14,""
6075340001,"Well #6075340001",19.72647573,-70.92603886,143.5,14,""
5975340024,"Well #5975340024",19.72672735,-71.49689084,20,13,""
5975340021,"Well #5975340021",19.72725154,-71.49361847,22,13,""
5875260007,"Well #5875260007",19.72787228,-71.52665245,19,13,""
5875260008,"Well #5875260008",19.72787228,-71.52665245,19,13,""
5875260009,"Well #5875260009",19.72787228,-71.52665245,19,13,""
5875260010,"Well #5875260010",19.72787228,-71.52665245,19,13,""
5975340023,"Well #5975340023",19.72883547,-71.48230413,24,13,""
5875260019,"Well #5875260019",19.72982739,-71.52888611,18.5,13,""
6075350008,"Well #6075350008",19.73155869,-70.89920782,235,14,""
59753427,"Well #59753427",19.7322287,-71.01883957,242.5,14,""
6075350009,"Well #6075350009",19.73249333,-70.89880866,186,14,""
6075350007,"Well #6075350007",19.73308678,-70.89821468,178.5,14,""
6075350006,"Well #6075350006",19.73388641,-70.89520956,172.5,14,""
6075360002,"Well #6075360002",19.73548416,-70.83546044,124,14,""
6075360003,"Well #6075360003",19.73620387,-70.83310271,118,14,""
6075350004,"Well #6075350004",19.73640794,-70.89337904,161,14,""
5875260018,"Well #5875260018",19.73660289,-71.52676122,19.5,13,""
5875260017,"Well #5875260017",19.73689355,-71.52728078,20,13,""
6075350003,"Well #6075350003",19.73712077,-70.88660452,134,14,""
5875260011,"Well #5875260011",19.73728322,-71.52654304,19.5,13,""
5875260016,"Well #5875260016",19.73742837,-71.52777557,17.5,13,""
5875260015,"Well #5875260015",19.73748335,-71.52771922,17.5,13,""
5875260014,"Well #5875260014",19.73764097,-71.52614812,18.5,13,""
5975340001,"Well #5975340001",19.73796649,-71.49973596,22,13,""
5875260013,"Well #5875260013",19.7380672,-71.52729925,18.5,13,""
5875260012,"Well #5875260012",19.73816421,-71.52682394,18,13,""
6075230001,"Well #6075230001",19.73968143,-70.519416,20.5,14,""
6075350001,"Well #6075350001",19.74008507,-70.86317042,133.5,14,""
6075350002,"Well #6075350002",19.74085934,-70.87553407,154,14,""
6075320006,"Well #6075320006",19.74234351,-70.86922615,137,14,""
5875260004,"Well #5875260004",19.74526205,-71.5261727,17,13,""
5875260005,"Well #5875260005",19.74526205,-71.5261727,17,13,""
5875260006,"Well #5875260006",19.74526205,-71.5261727,17,13,""
6075340002,"Well #6075340002",19.74666265,-70.97675857,114.5,14,""
5875260003,"Well #5875260003",19.74913661,-71.53634344,16.5,13,""
5875230001,"Well #5875230001",19.74919974,-71.56486120000002,15,13,""
5875260002,"Well #5875260002",19.75097344,-71.54180888,17,13,""
6175350001,"Well #6175350001",19.75205363,-70.41645543,7.5,14,""
5875230021,"Well #5875230021",19.75567029,-71.55313790000002,15,13,""
5975330002,"Well #5975330002",19.75686474,-71.2559327,198.5,13,""
5875230002,"Well #5875230002",19.75743775,-71.55583664,15,13,""
5875230020,"Well #5875230020",19.75818858,-71.55384565,13,13,""
5875230004,"Well #5875230004",19.75860931,-71.55347083,13,13,""
5875230005,"Well #5875230005",19.75869768,-71.55360577,13,13,""
5875230006,"Well #5875230006",19.75869768,-71.55360577,13,13,""
5875230007,"Well #5875230007",19.75869768,-71.55360577,13,13,""
