well_id,date,value,aquifer_id
aqx-bodles-1r-17.93N77.13W,2023-12-11,7.30,3
aqx-bodles-1r-17.93N77.13W,2024-11-08,7.70,3
1078,2006-08-04,8.61,3
1078,2006-10-06,7.46,3
1078,2019-11-07,7.17,3
1078,2021-01-07,7.26,3
1078,2022-03-29,8.40,3
1078,2022-10-25,8.43,3
1078,2023-11-08,8.26,3
1078,2024-03-14,8.36,3
1078,2024-11-26,7.35,3
867,2010-10-27,7.21,3
867,2014-03-20,7.70,3
867,2015-05-02,7.60,3
867,2017-05-05,7.90,3
867,2020-01-08,7.60,3
867,2021-11-26,7.30,3
867,2021-12-01,0.00,3
867,2022-04-21,0.00,3
867,2022-11-24,7.2,3
867,2023-04-19,7.20,3
867,2023-12-05,0.00,3
867,2023-12-11,7.00,3
867,2024-04-16,6.80,3
867,2024-11-08,7.50,3
867,2025-04-08,7.20,3
aqx-bodles-experimental-17.93N77.13W,1972-02-02,7.10,3
aqx-bodles-experimental-17.93N77.13W,1972-05-28,7.40,3
aqx-bodles-experimental-17.93N77.13W,1974-08-01,0.00,3
aqx-bodles-experimental-17.93N77.13W,1975-11-11,7.20,3
aqx-bodles-experimental-17.93N77.13W,1976-06-10,7.40,3
aqx-bodles-experimental-17.93N77.13W,1980-12-03,7.30,3
aqx-bodles-experimental-17.93N77.13W,1982-10-14,7.90,3
aqx-bodles-experimental-17.93N77.13W,1983-02-01,0.00,3
aqx-bodles-experimental-17.93N77.13W,1983-05-01,7.90,3
aqx-bodles-experimental-17.93N77.13W,2000-08-18,6.80,3
1106,2006-12-08,7.80,3
1106,2006-10-06,7.51,3
1106,2006-08-04,7.83,3
1106,2017-01-20,0.00,3
1106,2018-05-24,7.20,3
1106,2019-11-27,7.20,3
aqx-bodles-rose-hall-17.94N77.14W,1978-07-06,8.00,3
aqx-bodles-rose-hall-17.94N77.14W,1982-04-01,8.90,3
aqx-bodles-rose-hall-17.94N77.14W,1982-09-24,8.00,3
aqx-bodles-rose-hall-17.94N77.14W,1982-10-14,7.90,3
aqx-bodles-rose-hall-17.94N77.14W,1982-11-16,0.00,3
aqx-bodles-rose-hall-17.94N77.14W,1983-01-02,0.00,3
aqx-bodles-rose-hall-17.94N77.14W,2000-08-08,7.10,3
aqx-bodles-rose-hall-17.94N77.14W,2012-10-23,0.00,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2019-04-26,7.30,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2019-02-10,0.00,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2020-11-10,6.90,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2021-11-01,7.20,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2022-11-01,7.20,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2023-11-01,7.43,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2024-04-15,7.77,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2024-11-13,7.15,3
aqx-bog-walk-boxing-plant-so-18.10N77.01W,2025-06-09,7.35,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2017-04-27,7.30,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2018-10-16,0.00,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2019-03-10,0,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2019-04-02,7.20,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2020-03-17,7.10,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2020-10-15,6.60,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2021-03-17,7.90,3
